experiment_name,run_id,run_name,status,start_time,param.model_type,param.dataset_version,param.strategy,param.random_seed,param.target_column,param.test_size,metric.recall,metric.accuracy,metric.brier_score,metric.precision,metric.f1_score,metric.roc_auc,metric.pr_auc,param.lr,param.max_epochs,param.num_features,param.optimizer,param.dropout_rate,param.weight_decay,param.batch_size,param.input_dim,param.scaling,param.hidden_dims,param.early_stopping_patience,param.cv_folds,param.use_batch_norm,param.preprocessing,param.scaling_fit_on,metric.test_pct_medium,metric.cv_recall_mean,metric.test_expected_calibration_error,metric.test_pr_auc,metric.optimal_threshold_cost,metric.val_loss,metric.test_accuracy,metric.test_churn_rate_high,metric.test_cost_fn,metric.val_f1,metric.cv_precision_std,metric.test_f1_score,metric.cv_f1_score_mean,metric.test_pct_high,metric.test_precision,metric.cv_roc_auc_std,metric.test_recall_at_250,metric.optimal_threshold_total_cost,metric.test_precision_at_100,metric.cv_brier_score_std,metric.test_precision_at_281,metric.test_recall_at_100,metric.test_recall_at_281,metric.cv_accuracy_std,metric.test_cost_fp,metric.test_capture_high,metric.cv_accuracy_mean,metric.test_capture_medium_high,metric.test_pct_low,metric.test_recall,metric.test_precision_at_140,metric.test_churn_rate_low,metric.cv_roc_auc_mean,metric.cv_brier_score_mean,metric.cv_pr_auc_std,metric.val_auc,metric.train_loss,metric.cv_pr_auc_mean,metric.cv_f1_score_std,metric.test_roc_auc,metric.test_precision_at_250,metric.test_total_cost,metric.cv_precision_mean,metric.cv_recall_std,metric.test_churn_rate_medium,metric.test_brier_score,metric.test_precision_at_500,metric.test_recall_at_70,metric.test_recall_at_500,metric.test_precision_at_70,metric.test_recall_at_140,metric.best_pr_auc,param.best_optimizer,param.best_hidden_dims,param.best_use_batch_norm,param.best_weight_decay,param.best_batch_size,param.best_lr,param.best_early_stopping_patience,param.best_scheduler_patience,param.n_trials,param.best_max_epochs,param.tuning_framework,param.best_dropout_rate,param.best_pos_weight,param.original_features,param.encoding,param.imbalance_handling,param.encoded_features,param.imputation,param.max_iter,metric.cv_f1_mean,metric.cv_f1_std
tech-challenge-dummy-baseline,9f163335571848de98000908343d6bea,dummy_stratified,FINISHED,2026-04-30 03:17:06,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,0.38521677327647474,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,628f1ec3aa9c444182b5abb2dce78464,dummy_most_frequent,FINISHED,2026-04-30 03:17:05,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,0.2658137882018479,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,811d274ca25d4f42be05b773207ae11b,dummy_uniform,FINISHED,2026-04-30 02:37:28,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.5427807486631016,0.5216773276474769,0.25,0.28794326241134754,0.376274328081557,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,93d296a2afdd4b0180683bee9b683e09,dummy_stratified,FINISHED,2026-04-30 02:37:28,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,0.38521677327647474,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,c61f450dcd484e1397821530d71868f7,dummy_most_frequent,FINISHED,2026-04-30 02:37:27,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,0.2658137882018479,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,c3d67dbefa62464fbd97c033ab5611b0,dummy_uniform,FINISHED,2026-04-27 23:37:12,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.5427807486631016,0.5216773276474769,0.25,0.28794326241134754,0.376274328081557,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,2cf5d1ea486a453cbdad5393f85c05da,dummy_stratified,FINISHED,2026-04-27 23:37:11,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,0.38521677327647474,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,bca9cdcc830540a5a33257351a0ba4e6,dummy_most_frequent,FINISHED,2026-04-27 23:37:11,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,0.2658137882018479,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,9eb801e3d1b4484c845bb6801e44ae31,dummy_uniform,FINISHED,2026-04-27 23:36:51,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.5427807486631016,0.5216773276474769,0.25,0.28794326241134754,0.376274328081557,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,e14c21736b3b46ba80e8f4e8e8d1a07e,dummy_stratified,FINISHED,2026-04-27 23:36:50,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,0.38521677327647474,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,484fd8297b13462a80bba592ce4a4341,dummy_most_frequent,FINISHED,2026-04-27 23:36:50,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,0.2658137882018479,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,7ad99401d73e4cd091b64173664835b3,dummy_uniform,FINISHED,2026-04-27 23:35:59,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.5427807486631016,0.5216773276474769,0.25,0.28794326241134754,0.376274328081557,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,2ae770268fd049e8a1464854c909e17a,dummy_stratified,FINISHED,2026-04-27 23:35:58,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,0.38521677327647474,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,78ee1f942a6241b0971699ff3f87ccdd,dummy_most_frequent,FINISHED,2026-04-27 23:35:57,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,0.2658137882018479,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,afb444bc69394cff84418a3d3cc3b623,dummy_uniform,FINISHED,2026-04-24 16:30:53,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.47593582887700536,0.4868701206529453,,0.2524822695035461,0.329935125115848,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,7f88b5cb31d746adb00ceeae056fc87e,dummy_stratified,FINISHED,2026-04-24 16:30:53,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.2914438502673797,0.6217175301632364,,0.2891246684350133,0.29027962716378164,0.5162533260998735,0.2723402566824383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,f7bf58acdb9d4a62955ecd05228a78dd,dummy_most_frequent,FINISHED,2026-04-24 16:30:52,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7345635202271115,,0.0,0.0,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,0bb1d54075b74d25bf41c609aae7f795,dummy_uniform,FINISHED,2026-04-23 22:23:48,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.5427807486631016,0.5216773276474769,,0.28794326241134754,0.376274328081557,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,359d82d7bd6f4b4ba5fb710a22fb7c4f,dummy_stratified,FINISHED,2026-04-23 22:23:48,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.27807486631016043,0.6147832267235253,,0.2765957446808511,0.2773333333333333,0.507382060454209,0.2688119793083087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,405a6e02451e4a2493a7caab6bb01ee3,dummy_most_frequent,FINISHED,2026-04-23 22:23:47,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7341862117981521,,0.0,0.0,0.5,0.2658137882018479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,ab30dda935514e6fb72152bd0a70f23c,dummy_uniform,FINISHED,2026-04-22 14:01:44,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.47593582887700536,0.4868701206529453,0.25,0.2524822695035461,0.329935125115848,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,8101daad9b834211962e049a6de4296f,dummy_stratified,FINISHED,2026-04-22 14:01:44,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.2914438502673797,0.6217175301632364,0.37828246983676367,0.2891246684350133,0.29027962716378164,0.5162533260998735,0.2723402566824383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,a95b9ee091a642e7ba81468018ba9c14,dummy_most_frequent,FINISHED,2026-04-22 14:01:44,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7345635202271115,0.2654364797728886,0.0,0.0,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,27cd59e944ff4aa89277024975fdbbfc,dummy_uniform,FINISHED,2026-04-22 00:54:25,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,uniform,42,Churn,0.2,0.47593582887700536,0.4868701206529453,,0.2524822695035461,0.329935125115848,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,ff3b8647938e46ffab34bb7700ae2d46,dummy_stratified,FINISHED,2026-04-22 00:54:25,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,stratified,42,Churn,0.2,0.2914438502673797,0.6217175301632364,,0.2891246684350133,0.29027962716378164,0.5162533260998735,0.2723402566824383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-dummy-baseline,8d293e8727214eaabcef057606332f80,dummy_most_frequent,FINISHED,2026-04-22 00:54:25,DummyClassifier,3b0bfab28a8101b4e4fdd08025a5c235,most_frequent,42,Churn,0.2,0.0,0.7345635202271115,,0.0,0.0,0.5,0.2654364797728886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,6c5f07ec1f9043a1a54244c069283241,abundant-donkey-871,FINISHED,2026-05-05 14:41:37,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.001,100,30,adam,0.3,1e-05,64,30,StandardScaler,"(128, 64, 32)",5,5,True,one_hot_encoding,train_only,0.2757640369580668,0.5866220735785953,0.03131032794682201,0.6194824376503597,0.1,0.4212108039193683,0.8009950248756219,0.6866359447004609,74500.0,0.5963636363636363,0.011405484435022567,0.6164383561643836,0.6023354079356716,0.15422885572139303,0.6320224719101124,0.006897669120502104,0.4411764705882353,37100.0,0.72,0.003221217347399256,0.6619217081850534,0.1925133689839572,0.49732620320855614,0.003951308581492061,6550.0,0.3983957219251337,0.7944888888888889,0.7914438502673797,0.5700071073205402,0.6016042780748663,0.6928571428571428,0.09725685785536159,0.8408399264699928,0.13888131380081176,0.016709841589361958,0.8385190494844845,0.4105604609972994,0.6461135170177579,0.014786293503256002,0.8310318319002334,0.66,81050.0,0.6202946689947929,0.032741774583332245,0.3788659793814433,0.14302080869674683,0.536,0.13903743315508021,0.7165775401069518,0.7428571428571429,0.25935828877005346,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,8e6a2f97ac794de9bf7bfede33f50286,clean-croc-24,FINISHED,2026-05-04 12:29:51,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.001,100,30,adam,0.3,1e-05,64,30,StandardScaler,"(128, 64, 32)",5,,True,one_hot_encoding,train_only,0.26794598436389483,,0.036362217444007756,0.614684507161778,0.05,0.4297050999270545,0.7917555081734187,0.669683257918552,74000.0,0.6169491525423729,,0.6067114093959731,,0.15707178393745558,0.6091644204851752,,0.446524064171123,36900.0,0.69,,0.6548042704626335,0.18449197860962566,0.4919786096256685,,7250.0,0.39572192513368987,,0.7887700534759359,0.5749822316986496,0.6042780748663101,0.6714285714285714,0.09765142150803462,,,,0.8362945087337129,0.41310605280835866,,,0.8313709097121202,0.668,81250.0,,,0.38992042440318303,0.14296048879623413,0.54,0.12834224598930483,0.7219251336898396,0.6857142857142857,0.25133689839572193,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,fefa54a72cad44d89804e7fe554ebdf9,loud-newt-68,FINISHED,2026-05-04 12:09:57,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.001,100,30,adam,0.3,1e-05,64,30,StandardScaler,"(128, 64, 32)",5,,True,one_hot_encoding,train_only,0.26794598436389483,,0.036362217444007756,0.614684507161778,0.05,0.4297050999270545,0.7917555081734187,0.669683257918552,74000.0,0.6169491525423729,,0.6067114093959731,,0.15707178393745558,0.6091644204851752,,0.446524064171123,36900.0,0.69,,0.6548042704626335,0.18449197860962566,0.4919786096256685,,7250.0,0.39572192513368987,,0.7887700534759359,0.5749822316986496,0.6042780748663101,0.6714285714285714,0.09765142150803462,,,,0.8362945087337129,0.41310605280835866,,,0.8313709097121202,0.668,81250.0,,,0.38992042440318303,0.14296048879623413,0.54,0.12834224598930483,0.7219251336898396,0.6857142857142857,0.25133689839572193,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,a83f0179e5dc4d67806d1d96a6f338c2,loud-elk-66,FINISHED,2026-05-02 21:27:43,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0023888113434598303,150,30,sgd,0.45,2.234090863841761e-05,64,30,StandardScaler,"(128, 64, 32)",18,,False,one_hot_encoding,train_only,,,,0.6102156853147337,,0.7613070441616906,0.7057569296375267,,,0.6084656084656085,,0.5949119373776908,,,0.4691358024691358,,,,,,,,,,,,,,,0.8128342245989305,,,,,,0.833953634085213,0.7864867159178559,,,0.8307807590166226,,,,,,0.18603719770908356,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,e77c24652d864c868a21338dfb52efa6,gaudy-shoat-46,FINISHED,2026-05-02 21:27:10,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0057237872854379625,150,30,adam,0.45,0.00042292039137969555,16,30,StandardScaler,"(128, 128, 64)",15,,False,one_hot_encoding,train_only,,,,0.6159919151792109,,0.7562309881331215,0.7071783937455579,,,0.6125166444740346,,0.6,,,0.47103658536585363,,,,,,,,,,,,,,,0.8262032085561497,,,,,,0.8527794694091108,0.7939500591010912,,,0.8304209741627884,,,,,,0.1892297863960266,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,d161ccc5df354e0f8a8493355a0d76cb,useful-cub-534,FINISHED,2026-05-02 21:27:02,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.043330507752561344,150,30,adam,0.35000000000000003,0.003821181402466057,128,30,StandardScaler,"(128, 128, 64)",19,,False,one_hot_encoding,train_only,,,,0.6179646743029773,,0.8436029487186008,0.7064676616915423,,,0.6272493573264781,,0.5906838453914767,,,0.4692913385826772,,,,,,,,,,,,,,,0.7967914438502673,,,,,,0.8350186867253288,0.7553467527031898,,,0.8301310755755263,,,,,,0.18805503845214844,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,50103d7f46ed4580bc6b0a1ed554bc16,resilient-trout-925,FINISHED,2026-05-02 21:26:42,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.014257137749102351,150,30,sgd,0.5,0.0005355007308224188,32,30,StandardScaler,"(128, 128, 64)",20,,False,one_hot_encoding,train_only,,,,0.6214181088959911,,0.794745084312227,0.7007818052594172,,,0.6226415094339622,,0.5971291866028708,,,0.46497764530551416,,,,,,,,,,,,,,,0.8342245989304813,,,,,,0.8549223002599209,0.8009176364181735,,,0.8344109623080069,,,,,,0.19148710370063782,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,c430bd6490f0475fa3fc9d7c9f69f317,wise-slug-721,FINISHED,2026-05-02 21:26:33,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0057337283716263395,150,30,adam,0.35000000000000003,0.00036405001485626914,64,30,StandardScaler,"(128, 128, 64)",20,,False,one_hot_encoding,train_only,,,,0.63052294567516,,0.7831292649110159,0.6993603411513859,,,0.6253101736972705,,0.5990521327014218,,,0.46402349486049926,,,,,,,,,,,,,,,0.8449197860962567,,,,,,0.8520896936519633,0.7696620696027514,,,0.8305555699354459,,,,,,0.1898331344127655,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,d4472009bbb64994a557ac14c8381008,youthful-sow-253,FINISHED,2026-05-02 21:26:24,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.02919774187176141,200,30,adam,0.2,0.0030362701054235056,64,30,StandardScaler,"(128, 64, 32)",17,,False,one_hot_encoding,train_only,,,,0.6191614974913354,,0.6180950485997729,0.7569296375266524,,,0.6164574616457462,,0.62,,,0.5304182509505704,,,,,,,,,,,,,,,0.7459893048128342,,,,,,0.8360440066437533,0.5966512052945687,,,0.8329886473642524,,,,,,0.15838941931724548,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,c73fb2ca28904e9b9039f1c653f667d8,trusting-sheep-940,FINISHED,2026-05-02 21:26:19,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0036177931453538516,200,30,adam,0.35000000000000003,0.0001272493022097496,64,30,StandardScaler,"(256, 128, 64)",15,,False,one_hot_encoding,train_only,,,,0.6208239667351061,,0.6171637823184332,0.767590618336887,,,0.6422287390029325,,0.6130177514792899,,,0.5498938428874734,,,,,,,,,,,,,,,0.6925133689839572,,,,,,0.8473759737597376,0.5605344692586174,,,0.8273226830114251,,,,,,0.1592509150505066,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,807016cd7ea642009b6814ccc06b9eed,unequaled-newt-879,FINISHED,2026-05-02 21:26:11,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.010989716538980997,200,30,adam,0.25,4.824004245349909e-05,64,30,StandardScaler,"(256, 128, 64)",18,,False,one_hot_encoding,train_only,,,,0.6175783592971419,,0.6687386251158185,0.7668798862828714,,,0.5900151285930408,,0.6150234741784038,,,0.5481171548117155,,,,,,,,,,,,,,,0.7005347593582888,,,,,,0.8150628669952342,0.5480687903686309,,,0.8257825967665954,,,,,,0.16004492342472076,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,457dcec133ee4426af7a511779074a8b,sneaky-bat-612,FINISHED,2026-05-02 21:26:04,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0038713467844393415,200,30,adam,0.25,0.0001707898844692267,64,30,StandardScaler,"(256, 128, 64)",17,,False,one_hot_encoding,train_only,,,,0.6105503566984708,,0.6262182692686716,0.775408670931059,,,0.6349206349206349,,0.629976580796253,,,0.5604166666666667,,,,,,,,,,,,,,,0.7192513368983957,,,,,,0.8403749444761723,0.5355953150232073,,,0.8259016622577923,,,,,,0.1588592827320099,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,1d37dfea7e2346ed87269831b7256184,peaceful-moth-974,FINISHED,2026-05-02 21:25:51,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,6.761035748779468e-05,200,30,adam,0.25,0.0006777095163315696,64,30,StandardScaler,"(128, 128, 64)",10,,False,one_hot_encoding,train_only,,,,0.6228602441119309,,0.6783035828007592,0.7412935323383084,,,0.6359945872801083,,0.613588110403397,,,0.5088028169014085,,,,,,,,,,,,,,,0.7727272727272727,,,,,,0.8433065006824647,0.6711676645446831,,,0.8369281620947242,,,,,,0.16896620392799377,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,858cce2698694c838ca3b59330c100b7,fun-crow-271,FINISHED,2026-05-02 21:25:44,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0002784391661427339,100,30,adam,0.1,1.038316061019872e-05,64,30,StandardScaler,"(128, 64, 32)",13,,False,one_hot_encoding,train_only,,,,0.6205437310178771,,0.4150029511915313,0.7938877043354655,,,0.6036363636363636,,0.5845272206303725,,,0.6296296296296297,,,,,,,,,,,,,,,0.5454545454545454,,,,,,0.8452298568474246,0.39514633593424947,,,0.8307807590166226,,,,,,0.14244712889194489,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,93578053efa64bc3a59db2846470e00e,bright-wolf-113,FINISHED,2026-05-02 21:24:18,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0001302493458091987,200,30,sgd,0.35000000000000003,0.009390572927269051,32,30,StandardScaler,"(64, 32)",17,,False,one_hot_encoding,train_only,,,,0.5799043563131401,,1.0030799276298947,0.6169154228855721,,,0.5817805383022774,,0.5512073272273106,,,0.40024183796856105,,,,,,,,,,,,,,,0.8850267379679144,,,,,,0.81276555640202,0.9848915266652479,,,0.8012654591010038,,,,,,0.2227628529071808,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,9447bfbbc70247bf940ea6cfa452cb01,caring-hog-791,FINISHED,2026-05-02 21:24:15,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.0012056890512038192,150,30,adam,0.45,0.00027250835498804517,128,30,StandardScaler,"(256, 128, 64)",9,,False,one_hot_encoding,train_only,,,,0.6136493396206824,,0.6030113365915086,0.7583511016346838,,,0.6508172362555721,,0.6145124716553289,,,0.5334645669291339,,,,,,,,,,,,,,,0.7245989304812834,,,,,,0.8494887726450387,0.5829873440994157,,,0.8264646349607342,,,,,,0.162799671292305,,,,,,,,,,,,,,,,,,,,,,,,,,,
tech-challenge-mlp,0049ae55d7d74ec2b7d519da19fe0cea,bustling-horse-728,FINISHED,2026-05-02 21:23:35,MLP,3b0bfab28a8101b4e4fdd08025a5c235,,42,,,,,,,,,,0.008555942569322931,200,30,adam,0.15000000000000002,0.0010124522373214683,16,30,StandardScaler,"(128, 128, 64)",20,,False,one_hot_encoding,train_only,,,,0.6169983083726953,,0.5877050742716856,0.7626154939587776,,,0.6473988439306358,,0.6125290023201856,,,0.5409836065573771,,,,,,,,,,,,,,,0.7058823529411765,,,,,,0.8612377545533187,0.5755450561748329,,,0.8244909950251331,,,,,,0.15856771171092987,,,,,,,,,,,,,,,,,,,,,,,,,,,
